,,,Annotator 1,,,Annotator 2,,,Annotator 3,,,Annotator Labels ,,,,Labels Replacement ,,,,
1001155037479960576,,,IM,DS,,IM,DS,,WA,DS,,IMDS,IMDS,WADS,,IMDS,IMDS,IRNE,,IMDS
1022590037995782149,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
1044645919386476544,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
989560890428198912,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
991254644390289408,,,WA,FL,,IM,DS,,WA,FL,,WAFL,IMDS,WAFL,,IRNE,IMDS,IRNE,,IRNE
979480067586904064,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
1022572010906509312,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
999327472666759168,,,WA,DS,,WA,DS,,WA,DS,,WADS,WADS,WADS,,IRNE,IRNE,IRNE,,IRNE
1037443250506919939,,,WA,DS,,IM,DS,,WA,DS,,WADS,IMDS,WADS,,IRNE,IMDS,IRNE,,IRNE
979744176177909760,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
981625703660650496,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
980395051305103360,,,WA,DS,,WA,DS,,WA,DS,,WADS,WADS,WADS,,IRNE,IRNE,IRNE,,IRNE
987931662569832448,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
994941117736120320,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
969698311723765763,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
969734794006355968,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
969785680053325824,,,HI,DS,,HI,DS,,HI,DS,,HIDS,HIDS,HIDS,,IRNE,IRNE,IRNE,,IRNE
970318104482992128,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
970609098218668033,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
973395779036557312,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
974647720949506049,,,IM,DS,,IR,NE,,HI,DS,,IMDS,IRNE,HIDS,,IMDS,IRNE,IRNE,,IRNE
974743226505748481,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
977777950052487168,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
977788689039454209,,,HI,DS,,HI,DS,,HI,DS,,HIDS,HIDS,HIDS,,IRNE,IRNE,IRNE,,IRNE
977795425322393602,,,IM,DS,,IM,DS,,WA,DS,,IMDS,IMDS,WADS,,IMDS,IMDS,IRNE,,IMDS
977849984237350912,,,HI,DS,,HI,DS,,HI,DS,,HIDS,HIDS,HIDS,,IRNE,IRNE,IRNE,,IRNE
978260460377165829,,,HI,DS,,HI,DS,,HI,DS,,HIDS,HIDS,HIDS,,IRNE,IRNE,IRNE,,IRNE
979273789681872901,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
979295979529633794,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
979321583155253250,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
979561448555737090,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
979671295825793024,,,IM,DS,,WA,DS,,IM,DS,,IMDS,WADS,IMDS,,IMDS,IRNE,IMDS,,IMDS
979685413299326976,,,WA,DS,,WA,DS,,WA,DS,,WADS,WADS,WADS,,IRNE,IRNE,IRNE,,IRNE
979688405239033857,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
979689092148551681,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
979695824891531264,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
979699308189675521,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
979707201475567621,,,WA,DS,,WA,DS,,WA,DS,,WADS,WADS,WADS,,IRNE,IRNE,IRNE,,IRNE
979707251463245824,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
979712154411642880,,,HI,DS,,IM,DS,,HI,DS,,HIDS,IMDS,HIDS,,IRNE,IMDS,IRNE,,IRNE
979713647655178242,,,IM,DS,,IR,NE,,IM,DS,,IMDS,IRNE,IMDS,,IMDS,IRNE,IMDS,,IMDS
979717537524002817,,,HI,DS,,HI,DS,,HI,DS,,HIDS,HIDS,HIDS,,IRNE,IRNE,IRNE,,IRNE
979720676465668098,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
979722612908621827,,,HI,DS,,HI,DS,,HI,DS,,HIDS,HIDS,HIDS,,IRNE,IRNE,IRNE,,IRNE
979723901855989760,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
979730048793169921,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
979731083922198528,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
979731325266661376,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
979740233691533312,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
979742813331083264,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
979747627913875456,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
979792961272721409,,,HI,DS,,HI,DS,,HI,DS,,HIDS,HIDS,HIDS,,IRNE,IRNE,IRNE,,IRNE
979823071086424065,,,IM,DS,,IR,NE,,IM,DS,,IMDS,IRNE,IMDS,,IMDS,IRNE,IMDS,,IMDS
979861035585810432,,,HI,DS,,HI,DS,,HI,DS,,HIDS,HIDS,HIDS,,IRNE,IRNE,IRNE,,IRNE
979861720113078273,,,HI,DS,,HI,DS,,HI,DS,,HIDS,HIDS,HIDS,,IRNE,IRNE,IRNE,,IRNE
979898929222430721,,,HI,DS,,HI,DS,,HI,DS,,HIDS,HIDS,HIDS,,IRNE,IRNE,IRNE,,IRNE
980028587913957376,,,HI,DS,,IM,DS,,HI,DS,,HIDS,IMDS,HIDS,,IRNE,IMDS,IRNE,,IRNE
980040579647197186,,,HI,DS,,IR,NE,,IR,NE,,HIDS,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
980076181226737665,,,HI,DS,,HI,DS,,HI,DS,,HIDS,HIDS,HIDS,,IRNE,IRNE,IRNE,,IRNE
980083203104002049,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
980096981489127424,,,HI,DS,,IR,NE,,HI,DS,,HIDS,IRNE,HIDS,,IRNE,IRNE,IRNE,,IRNE
980110141667332096,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
980116035318833153,,,HI,DS,,IR,NE,,HI,DS,,HIDS,IRNE,HIDS,,IRNE,IRNE,IRNE,,IRNE
980138270653808640,,,HI,DS,,HI,DS,,HI,DS,,HIDS,HIDS,HIDS,,IRNE,IRNE,IRNE,,IRNE
980146650067939328,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
980147767594110976,,,HI,DS,,HI,DS,,HI,DS,,HIDS,HIDS,HIDS,,IRNE,IRNE,IRNE,,IRNE
980194061909979146,,,HI,DS,,HI,DS,,HI,DS,,HIDS,HIDS,HIDS,,IRNE,IRNE,IRNE,,IRNE
980404949967343621,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
980404723533697024,,,HI,DS,,IR,NE,,HI,DS,,HIDS,IRNE,HIDS,,IRNE,IRNE,IRNE,,IRNE
980404886289440768,,,HI,DS,,HI,DS,,HI,DS,,HIDS,HIDS,HIDS,,IRNE,IRNE,IRNE,,IRNE
980431960408457218,,,HI,DS,,HI,DS,,HI,DS,,HIDS,HIDS,HIDS,,IRNE,IRNE,IRNE,,IRNE
980434961319809024,,,HI,DS,,HI,DS,,HI,DS,,HIDS,HIDS,HIDS,,IRNE,IRNE,IRNE,,IRNE
980456350382788608,,,HI,DS,,IR,NE,,HI,DS,,HIDS,IRNE,HIDS,,IRNE,IRNE,IRNE,,IRNE
980456511989313537,,,HI,DS,,IR,NE,,HI,DS,,HIDS,IRNE,HIDS,,IRNE,IRNE,IRNE,,IRNE
980463223219589121,,,HI,DS,,IR,NE,,HI,DS,,HIDS,IRNE,HIDS,,IRNE,IRNE,IRNE,,IRNE
980466491324878848,,,HI,DS,,HI,DS,,HI,DS,,HIDS,HIDS,HIDS,,IRNE,IRNE,IRNE,,IRNE
980480147798265856,,,HI,DS,,HI,DS,,HI,DS,,HIDS,HIDS,HIDS,,IRNE,IRNE,IRNE,,IRNE
980737375776198656,,,HI,DS,,HI,DS,,HI,DS,,HIDS,HIDS,HIDS,,IRNE,IRNE,IRNE,,IRNE
980808350584791041,,,HI,DS,,IR,NE,,HI,DS,,HIDS,IRNE,HIDS,,IRNE,IRNE,IRNE,,IRNE
980813628243922945,,,HI,DS,,HI,DS,,HI,DS,,HIDS,HIDS,HIDS,,IRNE,IRNE,IRNE,,IRNE
980828874593439746,,,HI,DS,,HI,DS,,HI,DS,,HIDS,HIDS,HIDS,,IRNE,IRNE,IRNE,,IRNE
980853337129144321,,,HI,DS,,HI,DS,,HI,DS,,HIDS,HIDS,HIDS,,IRNE,IRNE,IRNE,,IRNE
980889839561265153,,,HI,DS,,HI,DS,,HI,DS,,HIDS,HIDS,HIDS,,IRNE,IRNE,IRNE,,IRNE
980892440294051842,,,HI,DS,,HI,DS,,HI,DS,,HIDS,HIDS,HIDS,,IRNE,IRNE,IRNE,,IRNE
981023152921890816,,,HI,DS,,HI,DS,,HI,DS,,HIDS,HIDS,HIDS,,IRNE,IRNE,IRNE,,IRNE
981206489506504705,,,IM,DS,,HI,DS,,IM,DS,,IMDS,HIDS,IMDS,,IMDS,IRNE,IMDS,,IMDS
981515262242557952,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
981532791262375942,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
981559490066767873,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
981564934537523206,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
981602557964337152,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
981616874411778048,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
981617278805512197,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
981626164220489728,,,HI,DS,,HI,DS,,HI,DS,,HIDS,HIDS,HIDS,,IRNE,IRNE,IRNE,,IRNE
981839084460093440,,,IM,DS,,IR,NE,,IM,DS,,IMDS,IRNE,IMDS,,IMDS,IRNE,IMDS,,IMDS
981898573758517248,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
981939691585982466,,,HI,DS,,HI,DS,,HI,DS,,HIDS,HIDS,HIDS,,IRNE,IRNE,IRNE,,IRNE
981953768769163264,,,IM,DS,,IM,DS,,WA,DS,,IMDS,IMDS,WADS,,IMDS,IMDS,IRNE,,IMDS
981955793040936961,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
981962668721475584,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
981966186236862464,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
981968654773424128,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
983092905920385026,,,HI,DS,,HI,DS,,HI,DS,,HIDS,HIDS,HIDS,,IRNE,IRNE,IRNE,,IRNE
983131888649981952,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
983408238581469185,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
983995815164293121,,,WA,DS,,WA,DS,,WA,DS,,WADS,WADS,WADS,,IRNE,IRNE,IRNE,,IRNE
984123762575585282,,,IM,DS,,IM,DS,,IR,NE,,IMDS,IMDS,IRNE,,IMDS,IMDS,IRNE,,IMDS
984342265203216386,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
987904464693669888,,,HI,DS,,HI,DS,,HI,DS,,HIDS,HIDS,HIDS,,IRNE,IRNE,IRNE,,IRNE
988026789736960005,,,HI,DS,,HI,DS,,HI,DS,,HIDS,HIDS,HIDS,,IRNE,IRNE,IRNE,,IRNE
988027518962819072,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
988074872772407296,,,HI,DS,,HI,DS,,HI,DS,,HIDS,HIDS,HIDS,,IRNE,IRNE,IRNE,,IRNE
988086375063879680,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
988095639585198082,,,HI,DS,,HI,DS,,HI,DS,,HIDS,HIDS,HIDS,,IRNE,IRNE,IRNE,,IRNE
988383758637305856,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
988402372044099584,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
988419135318249472,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
988431056033509377,,,HI,DS,,IM,DS,,HI,DS,,HIDS,IMDS,HIDS,,IRNE,IMDS,IRNE,,IRNE
988763515350548480,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
989054278710054912,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
989150021135228928,,,WA,DS,,WA,DS,,WA,DS,,WADS,WADS,WADS,,IRNE,IRNE,IRNE,,IRNE
989529091526316032,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
989616687908577280,,,WA,DS,,WA,DS,,WA,DS,,WADS,WADS,WADS,,IRNE,IRNE,IRNE,,IRNE
989762532226220032,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
989789689715585024,,,HI,DS,,HI,DS,,HI,DS,,HIDS,HIDS,HIDS,,IRNE,IRNE,IRNE,,IRNE
989812130420527107,,,HI,DS,,HI,DS,,HI,DS,,HIDS,HIDS,HIDS,,IRNE,IRNE,IRNE,,IRNE
989822147630641152,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
989849232659111936,,,HI,DS,,HI,DS,,HI,DS,,HIDS,HIDS,HIDS,,IRNE,IRNE,IRNE,,IRNE
989864196224495616,,,HI,DS,,HI,DS,,HI,DS,,HIDS,HIDS,HIDS,,IRNE,IRNE,IRNE,,IRNE
989904793308155907,,,HI,DS,,HI,DS,,HI,DS,,HIDS,HIDS,HIDS,,IRNE,IRNE,IRNE,,IRNE
991346357196742658,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
991677529894408192,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
991706670744162305,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
991758101413064704,,,WA,DS,,IM,DS,,IM,DS,,WADS,IMDS,IMDS,,IRNE,IMDS,IMDS,,IMDS
991967087101992960,,,WA,DS,,WA,DS,,WA,DS,,WADS,WADS,WADS,,IRNE,IRNE,IRNE,,IRNE
992117764046381058,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
992408775800836096,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
993413763373191168,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
993429565556051968,,,WA,DS,,WA,DS,,WA,DS,,WADS,WADS,WADS,,IRNE,IRNE,IRNE,,IRNE
993539792292888576,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
993560914468265991,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
993881726081527811,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
993934261844627456,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
993939842353557504,,,WA,DS,,IM,DS,,WA,DS,,WADS,IMDS,WADS,,IRNE,IMDS,IRNE,,IRNE
993962532720336896,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
993962761305632771,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
994200532028985345,,,IM,DS,,IR,NE,,IM,DS,,IMDS,IRNE,IMDS,,IMDS,IRNE,IMDS,,IMDS
994376008605360128,,,HI,DS,,HI,DS,,HI,DS,,HIDS,HIDS,HIDS,,IRNE,IRNE,IRNE,,IRNE
994408388028239872,,,HI,DS,,HI,DS,,HI,DS,,HIDS,HIDS,HIDS,,IRNE,IRNE,IRNE,,IRNE
994408590546034689,,,HI,DS,,HI,DS,,HI,DS,,HIDS,HIDS,HIDS,,IRNE,IRNE,IRNE,,IRNE
994549140079169536,,,WA,DS,,WA,DS,,WA,DS,,WADS,WADS,WADS,,IRNE,IRNE,IRNE,,IRNE
994909805235068928,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
994912906121793536,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
994915968936763396,,,WA,DS,,IR,NE,,WA,DS,,WADS,IRNE,WADS,,IRNE,IRNE,IRNE,,IRNE
994939037130649601,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
995084445492408321,,,WA,DS,,IM,DS,,WA,DS,,WADS,IMDS,WADS,,IRNE,IMDS,IRNE,,IRNE
995157896286662656,,,WA,DS,,WA,DS,,WA,DS,,WADS,WADS,WADS,,IRNE,IRNE,IRNE,,IRNE
995185351076536321,,,IM,DS,,WA,DS,,WA,DS,,IMDS,WADS,WADS,,IMDS,IRNE,IRNE,,IRNE
995185310639312896,,,IM,DS,,WA,DS,,WA,DS,,IMDS,WADS,WADS,,IMDS,IRNE,IRNE,,IRNE
995264999303020544,,,IM,DS,,IR,NE,,IM,DS,,IMDS,IRNE,IMDS,,IMDS,IRNE,IMDS,,IMDS
995293951954489347,,,IM,DS,,IR,NE,,IM,DS,,IMDS,IRNE,IMDS,,IMDS,IRNE,IMDS,,IMDS
995315886818029568,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
995346755830075392,,,WA,DS,,IM,DS,,WA,DS,,WADS,IMDS,WADS,,IRNE,IMDS,IRNE,,IRNE
995349959196205056,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
995387433599594496,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
995507410155573248,,,HI,DS,,HI,DS,,HI,DS,,HIDS,HIDS,HIDS,,IRNE,IRNE,IRNE,,IRNE
995646840547823616,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
995684530274099200,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
995957440658145280,,,HI,DS,,HI,DS,,HI,DS,,HIDS,HIDS,HIDS,,IRNE,IRNE,IRNE,,IRNE
997584126478823430,,,HI,DS,,HI,DS,,HI,DS,,HIDS,HIDS,HIDS,,IRNE,IRNE,IRNE,,IRNE
998154866219470848,,,HI,DS,,HI,DS,,HI,DS,,HIDS,HIDS,HIDS,,IRNE,IRNE,IRNE,,IRNE
998591831901376515,,,IM,DS,,IM,DS,,WA,DS,,IMDS,IMDS,WADS,,IMDS,IMDS,IRNE,,IMDS
998592902216536064,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
999431767940587520,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
1001114857855508480,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
1001138547506778113,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
1005447384221052928,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
1005476387539574784,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
1005869258121891840,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
1022864718384586752,,,HI,DS,,HI,DS,,HI,DS,,HIDS,HIDS,HIDS,,IRNE,IRNE,IRNE,,IRNE
1022879629877669889,,,IM,DS,,HI,DS,,HI,DS,,IMDS,HIDS,HIDS,,IMDS,IRNE,IRNE,,IRNE
1022888264431292417,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
1022896287157497856,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
1022949168212582400,,,HI,DS,,HI,DS,,HI,DS,,HIDS,HIDS,HIDS,,IRNE,IRNE,IRNE,,IRNE
1022959815700688896,,,IM,DS,,IR,NE,,IM,DS,,IMDS,IRNE,IMDS,,IMDS,IRNE,IMDS,,IMDS
1023555201033232384,,,HI,DS,,HI,DS,,HI,DS,,HIDS,HIDS,HIDS,,IRNE,IRNE,IRNE,,IRNE
1023555401609084930,,,HI,DS,,HI,DS,,HI,DS,,HIDS,HIDS,HIDS,,IRNE,IRNE,IRNE,,IRNE
1031217125732573186,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
1031224332410925056,,,IM,DS,,IR,NE,,IM,DS,,IMDS,IRNE,IMDS,,IMDS,IRNE,IMDS,,IMDS
1031226596877840384,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
1031235246304501761,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
1031236149044563968,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
1037031716693712896,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
1037346715811160064,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
1046118320800493568,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
1031246651577585665,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
1037436243922092032,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
981222111485333504,,,WA,DS,,IM,DS,,WA,FL,,WADS,IMDS,WAFL,,IRNE,IMDS,IRNE,,IRNE
1044676706752172032,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
980528852576428032,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
980431866456150016,,,WA,FL,,WA,FL,,WA,FL,,WAFL,WAFL,WAFL,,IRNE,IRNE,IRNE,,IRNE
1039352101040611328,,,WA,DS,,WA,DS,,WA,DS,,WADS,WADS,WADS,,IRNE,IRNE,IRNE,,IRNE
1045365854907641856,,,WA,DS,,WA,DS,,WA,FL,,WADS,WADS,WAFL,,IRNE,IRNE,IRNE,,IRNE
1043946000157745152,,,WA,AC,,IR,NE,,IR,NE,,WAAC,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
979715303927148549,,,IM,DS,,IM,DS,,WA,DS,,IMDS,IMDS,WADS,,IMDS,IMDS,IRNE,,IMDS
981213877026344963,,,IM,DS,,IR,NE,,IM,DS,,IMDS,IRNE,IMDS,,IMDS,IRNE,IMDS,,IMDS
980084877855948800,,,WA,FL,,WA,FL,,WA,FL,,WAFL,WAFL,WAFL,,IRNE,IRNE,IRNE,,IRNE
980091775028269056,,,IM,DS,,IM,DS,,IM,DS,,IMDS,IMDS,IMDS,,IMDS,IMDS,IMDS,,IMDS
