,,,Annotator 1,,,Annotator 2,,,Annotator 3,,, Annotator Labels,,,,Labels Replacement,,,,
1043592593240727553,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
1038472034421039105,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
1039238500049137669,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
989470335593533440,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
1046100622041387008,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
990664207040466944,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
1004717119567691783,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
1036720148160360448,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
1038449956712050691,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
1036757813874356224,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
1021824664006524929,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
1045334554825887745,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
1042067037663764480,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
1028687371670376448,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
999382927078281216,,,WA,FL,,WA,FL,,WA,FL,,WAFL,WAFL,WAFL,,IRNE,IRNE,IRNE,,IRNE
1042324116219543552,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
1046131468957863937,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
1045388938540724226,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
1039547211623936003,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
1036340592949821442,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
1045338534272536576,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
1037784503861825541,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
983666178844450816,,,IM,FL,,IM,FL,,WA,FL,,IMFL,IMFL,WAFL,,IMFL,IMFL,IRNE,,IMFL
984875087068311553,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
1044992064373624833,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
997893162386444288,,,WA,FL,,WA,FL,,WA,FL,,WAFL,WAFL,WAFL,,IRNE,IRNE,IRNE,,IRNE
983035839071641600,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
998689730337394689,,,HI,FL,,IR,NE,,HI,FL,,HIFL,IRNE,HIFL,,IRNE,IRNE,IRNE,,IRNE
980729437443559426,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
981906438573477893,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
1045336973790113793,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
1038735066321629184,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
991325805505667073,,,IM,FL,,IR,NE,,IR,NE,,IMFL,IRNE,IRNE,,IMFL,IRNE,IRNE,,IRNE
1037402005424230405,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
1045485581902520321,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
1039582634895134720,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
1035244068467613697,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
1045414175110033408,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
970370799243849728,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
989754896701272064,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
1037050617133510656,,,IM,FL,,WA,FL,,WA,FL ,,IMFL,WAFL,WAFL ,,IMFL,IRNE,IRNE,,IRNE
1042306987101442048,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
1038126434332618752,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
997528239294812163,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
1044976304980996096,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
1036628096928153600,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
1037409342184714240,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
1005425522933993472,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
999375919637676032,,,WA,FL,,WA,FL,,WA,FL,,WAFL,WAFL,WAFL,,IRNE,IRNE,IRNE,,IRNE
1045338176938741761,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
1036717885090086914,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
1038148408731680768,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
1014913321022173185,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
1039855283412107264,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
1037445295699832832,,,IM,FL,,WA,FL,,WA,FL,,IMFL,WAFL,WAFL,,IMFL,IRNE,IRNE,,IRNE
983790758586126338,,,IM,FL,,IR,NE,,IR,NE,,IMFL,IRNE,IRNE,,IMFL,IRNE,IRNE,,IRNE
989567613222219776,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
1039531794859806720,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
1044857721894432773,,,WA,FL,,WA,FL,,WA,FL,,WAFL,WAFL,WAFL,,IRNE,IRNE,IRNE,,IRNE
1035646278192050176,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
1000909770881105922,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
1038111625331523585,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
1006236263219912704,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
1038428821433868290,,,WA,FL,,IR,NE,,WA,FL,,WAFL,IRNE,WAFL,,IRNE,IRNE,IRNE,,IRNE
1037401293390852097,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
1000119455907827713,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
990076469694095362,,,WA,FL,,WA,FL,,IR,NE,,WAFL,WAFL,IRNE,,IRNE,IRNE,IRNE,,IRNE
1041482833452322816,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
1039548965220429825,,,IM,FL,,IR,NE,,IM,FL,,IMFL,IRNE,IMFL,,IMFL,IRNE,IMFL,,IMFL
979651091368378368,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
1045736947556241408,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
1001623266488934401,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
983725941523386368,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
1014901949861330944,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
1039591553654775808,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
1040368806772830208,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
984660038714318848,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
1046518434425720832,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
977879227730100227,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
970396003512799232,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
992487719245963265,,,HI,FL,,HI,FL,,HI,FL,,HIFL,HIFL,HIFL,,IRNE,IRNE,IRNE,,IRNE
1037258673750503424,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
1045819729003319297,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
1037286769253933056,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
1045400964415541251,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
1023572917496492032,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
1036693172762632194,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
1044622958176739328,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
1046453992124018688,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
1039854723350908929,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
1035689091894059008,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
983748228624584705,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
1035648685839921152,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
992791019208040448,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
1044944546499612672,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
1034860630702993409,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
1000708461167030274,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
1045068839933939712,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
1037359534199762944,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
1004732179673501702,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
1039228751282941954,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
1037340109861994497,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
1000129958084333569,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
997835047456698369,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
1037458186473820164,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
1037396219482591232,,,WA,FL,,WA,FL,,WA,FL,,WAFL,WAFL,WAFL,,IRNE,IRNE,IRNE,,IRNE
1038174669583667201,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
1033814783970209792,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
994211285360312320,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
1005821320196771840,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
1013474961233797121,,,IM,FL,,IR,NE,,IM,FL,,IMFL,IRNE,IMFL,,IMFL,IRNE,IMFL,,IMFL
1039882872029700097,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
991416036359630854,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
1022482880595931136,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
1006221849091629056,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
1040972749047508992,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
983113778899357696,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
1046389162830680064,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
1037401524236955650,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
1044970269251706880,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
1042511188058357770,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
983845102484381697,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
998603073282068481,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
1037849714425831424,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
1038000937825181696,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
1037292835769331717,,,WA,FL,,WA,FL,,WA,FL,,WAFL,WAFL,WAFL,,IRNE,IRNE,IRNE,,IRNE
1046443817824653312,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
1029342082702434305,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
989607489133010944,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
974642370544373760,,,IM,FL,,IR,NE,,IM,FL,,IMFL,IRNE,IMFL,,IMFL,IRNE,IMFL,,IMFL
1044974937847582720,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
1037617052922662912,,,IM,FL,,IR,NE,,IM,FL,,IMFL,IRNE,IMFL,,IMFL,IRNE,IMFL,,IMFL
980516714810167297,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
1001267561076592640,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
1044674374895325184,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
970373902613598213,,,WA,FL,,WA,FL,,WA,FL,,WAFL,WAFL,WAFL,,IRNE,IRNE,IRNE,,IRNE
1046343672286113792,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
988410941048946688,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
1003146583322628098,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
988520817435783168,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
973925512350445568,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
1039223431634530306,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
1039227937470525446,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
981980799703703553,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
1030507687342206976,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
1023599867875262464,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
1045336355813945344,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
1045365860502667264,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
982293844124463105,,,IM,FL,,IR,NE,,IM,FL,,IMFL,IRNE,IMFL,,IMFL,IRNE,IMFL,,IMFL
977881397766565894,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
1039563854034944000,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
1046181055085121536,,,IM,DS,,WA,DS,,IR,NE,,IMDS,WADS,IRNE,,IMDS,IRNE,IRNE,,IRNE
1022115979835461632,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
992831285554040832,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
1035232672673660929,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
1046468387503771654,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
998944278373130240,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
1042076371864965121,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
1039252579434356736,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
1035625906402934784,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
1045455905066815491,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
1044635778498924545,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
990315799847071745,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
970377226238775296,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
1037076475453816836,,,WA,FL,,WA,FL,,WA,FL,,WAFL,WAFL,WAFL,,IRNE,IRNE,IRNE,,IRNE
1035568664064536580,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
982107839597494273,,,IM,FL,,IR,NE,,IM,FL,,IMFL,IRNE,IMFL,,IMFL,IRNE,IMFL,,IMFL
989506954186973185,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
991662660247871490,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
1037249618386595840,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
1045357679517028352,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
1005800032845680640,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
1033356891789971458,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
1044977789781372928,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
994296947820367873,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
1033733302753091584,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
1022902593893425153,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
989879556273303553,,,WA,FL,,IM,FL,,IM,FL,,WAFL,IMFL,IMFL,,IRNE,IMFL,IMFL,,IMFL
1044977366756397056,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
994904478959783936,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
1046487502964568069,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
1005837118478979072,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
1001635301637414912,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
1033489060608843782,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
993404518888067072,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
1038464074768687106,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
1023662837263228928,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
983813529844224001,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
1036675992717352960,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
1046490184806686720,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
984016319224995841,,,HI,FL,,IM,FL,,IM,FL,,HIFL,IMFL,IMFL,,IRNE,IMFL,IMFL,,IMFL
1001152835449507842,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
1046077973370216450,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
1039585523055112193,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
1037879819437072385,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
992797192694960128,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
1042158786381795331,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
998584802549948416,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
982245832563937281,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
1037401920900685825,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
1044645008282984450,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
987976586384297985,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
1005821449112817664,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
1044780614279409664,,,IM,FL,,IM,FL,,IM,FL,,IMFL,IMFL,IMFL,,IMFL,IMFL,IMFL,,IMFL
1037388896785588224,,,IR,NE,,IR,NE,,IR,NE,,IRNE,IRNE,IRNE,,IRNE,IRNE,IRNE,,IRNE
